id,tweet_url,created_at,parsed_created_at,user_screen_name,text,tweet_type,coordinates,hashtags,media,urls,favorite_count,in_reply_to_screen_name,in_reply_to_status_id,in_reply_to_user_id,lang,place,possibly_sensitive,retweet_count,reweet_or_quote_id,retweet_or_quote_screen_name,retweet_or_quote_user_id,source,user_id,user_created_at,user_default_profile_image,user_description,user_favourites_count,user_followers_count,user_friends_count,user_listed_count,user_location,user_name,user_statuses_count,user_time_zone,user_urls,user_verified
527882803581833216,https://twitter.com/AriMassefski/status/527882803581833216,Thu Oct 30 18:00:42 +0000 2014,2014-10-30 18:00:42+00:00,AriMassefski,@gelmanlibrary @EcklesLibrary Omg stop you guys are so cute together,reply,,,,,1,gelmanlibrary,527882576607080449,9710852,en,,,1,,,,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>",454575344,Wed Jan 04 04:25:48 +0000 2012,False,Life isn't meant to be lived in one place. @aravainstitute | @SMPAGWU #GWU '15 ~~~~~~ (but tweets are my own) ~~~~~~,19901,967,504,14,"Boston, MA",Ari Massefski,10066,Central Time (US & Canada),https://www.facebook.com/ari.massefski,False
528216359654940672,https://twitter.com/JFChestnut/status/528216359654940672,Fri Oct 31 16:06:08 +0000 2014,2014-10-31 16:06:08+00:00,JFChestnut,GW really needs one of these @gelmanlibrary http://t.co/n17mpid0YQ,original,,,https://twitter.com/JFChestnut/status/528216359654940672/photo/1,,1,,,,en,,False,0,,,,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>",2361383310,Tue Feb 25 17:06:11 +0000 2014,False,"I drink about a gallon of water a day. | Research Associate at @ITDP_HQ | Opinions are mine, but should be yours too. | Double Alum @GWtweets and @gwgeography.",10640,317,298,4,"Washington, DC",Joe Chestnut,4466,,,False
529036699448655872,https://twitter.com/danielleleah1/status/529036699448655872,Sun Nov 02 22:25:52 +0000 2014,2014-11-02 22:25:52+00:00,danielleleah1,@gelmanlibrary could you please turn the heat on on the 4th floor? It's very cold. Thanks! ❄️⛄️,original,,,,,1,gelmanlibrary,,9710852,en,,,0,,,,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>",384043499,Sun Oct 02 23:58:41 +0000 2011,False,"GPGer. GWU alum. Lover of politics, media, and the UNC Tar Heels. Let's be real...my retweets are probably endorsements.",2493,420,495,0,"NC ➡️ Washington, DC",Danielle Cohen,1727,Quito,,False
530430796730204162,https://twitter.com/jon_m_rob/status/530430796730204162,Thu Nov 06 18:45:31 +0000 2014,2014-11-06 18:45:31+00:00,jon_m_rob,Wait @GWtweets Gelman Library is on Github? This is cool https://t.co/VsvbEQteEz,original,,,,https://github.com/gwu-libraries,1,,,,en,,True,0,,,,"<a href=""http://twitter.com"" rel=""nofollow"">Twitter Web Client</a>",605934790,Tue Jun 12 02:12:06 +0000 2012,False,"Senior Research Analyst @Catalist_US. Sorry for tweeting too much about progressive politics, the NBA, punk rock, and statistics.",8896,1930,1936,94,"Washington, DC",Jonathan Robinson,16453,Atlantic Time (Canada),http://jonrobinson2.github.io,False
530790463318794242,https://twitter.com/StokesAlycia/status/530790463318794242,Fri Nov 07 18:34:42 +0000 2014,2014-11-07 18:34:42+00:00,StokesAlycia,I hope at least @gelmanlibrary is open 24/7 for finals since the law library isn't @gwlaw @GWtweets #lawschoolproblems,original,,lawschoolproblems,,,0,,,,en,,,0,,,,"<a href=""http://twitter.com"" rel=""nofollow"">Twitter Web Client</a>",1042829652,Fri Dec 28 18:22:52 +0000 2012,False,Frazzled law student decompressing with yoga and Netflix.,12,92,277,3,"Washington, DC",Alycia Stokes,655,America/New_York,,False
532225227099758592,https://twitter.com/ZachKomes/status/532225227099758592,Tue Nov 11 17:35:57 +0000 2014,2014-11-11 17:35:57+00:00,ZachKomes,"@gelmanlibrary @GWAcadTech I'm sure you're aware, but 4+ PCs are down on 2nd Floor, making there a shortage. Can we expect fixing soon?",original,,,,,0,gelmanlibrary,,9710852,en,,,0,,,,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>",36552028,Thu Apr 30 01:30:17 +0000 2009,False,Director of Wealth Building Strategies @CNHED. Creating partnership of DC eds/meds growing diverse #smallbiz. Believes economy works better when works for all.,3951,1391,2109,44,DC | MKE,Zach Komes,6721,,https://www.linkedin.com/in/zachkomes,False
533685474591014912,https://twitter.com/amelanutella/status/533685474591014912,Sat Nov 15 18:18:27 +0000 2014,2014-11-15 18:18:27+00:00,amelanutella,I've started to dress nicely to gelman because that's where I spend all my time anyway so might as well make use of my wardrobe ammiright,original,,,,,3,,,,en,,,0,,,,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>",818570347,Wed Sep 12 01:22:27 +0000 2012,False,what is a vineyard vine,75683,185,474,0,,taraji p hensons leg,47935,Atlantic Time (Canada),,False
535532556272533505,https://twitter.com/bitchardnixon/status/535532556272533505,Thu Nov 20 20:38:05 +0000 2014,2014-11-20 20:38:05+00:00,bitchardnixon,this girl is spreading lies about only bring able to access academic articles at the library and scaring these poor young children,original,,,,,2,,,,en,,,0,,,,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>",17604250,Mon Nov 24 23:18:26 +0000 2008,False,a nice egg in this trying time,74464,522,292,5,brooklyn,mr. manager,47699,Eastern Time (US & Canada),,False
536854162961862656,https://twitter.com/camrenee13/status/536854162961862656,Mon Nov 24 12:09:41 +0000 2014,2014-11-24 12:09:41+00:00,camrenee13,12 Hours in Gelman: Based on a True Story,original,,,,,6,,,,en,,,0,,,,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>",197245162,Fri Oct 01 00:32:59 +0000 2010,False,"When someone accuses you of being childish, I think you should take it as a compliment. -Stana Katic 🌈",46048,444,372,3,NY / GW '18 / go greek,Cameron Appel,6895,Central Time (US & Canada),,False
537376593182994432,https://twitter.com/mkhamze/status/537376593182994432,Tue Nov 25 22:45:38 +0000 2014,2014-11-25 22:45:38+00:00,mkhamze,"@gelmanlibrary yo, water fountain on 5th floor has been running for past two days. &lt;3 concerned grad student",original,,,,,0,gelmanlibrary,,9710852,en,,,0,,,,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>",1411612927,Wed May 08 00:38:24 +0000 2013,False,,10723,362,774,16,Washington D.C. / لبنان,Mohammad Hamze,4785,Eastern Time (US & Canada),http://mohammadhamze.com/about,False
537430353984880641,https://twitter.com/mw_cohen/status/537430353984880641,Wed Nov 26 02:19:16 +0000 2014,2014-11-26 02:19:16+00:00,mw_cohen,Confession: Looked for and checked out books from @gelmanlibrary for the first time today.,original,,,,,4,,,,en,,,0,,,,"<a href=""https://about.twitter.com/products/tweetdeck"" rel=""nofollow"">TweetDeck</a>",80644890,Wed Oct 07 18:27:09 +0000 2009,False,"Traveling expat. @Mayors4Climate. Past: @TheInciteAgency, @BPIMedia, @GWTweets. Views are my perception of reality.",2156,947,986,19,"Brussels, Belgium",Marshall Cohen,7420,Eastern Time (US & Canada),,False
538746012840767489,https://twitter.com/janessajax/status/538746012840767489,Sat Nov 29 17:27:13 +0000 2014,2014-11-29 17:27:13+00:00,janessajax,cold/flu season suggestion @gelmanlibrary - making alcohol/Lysol wipes available for students to wipe down keyboards,original,,,,,0,,,,en,,,0,,,,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>",231157318,Mon Dec 27 19:19:08 +0000 2010,False,Honest Humor. Black Coffee. Avid TV/Film/Phone Screen Watcher.,3353,350,707,10,"Philadelphia, PA",Janessa Jackson,15134,Eastern Time (US & Canada),http://sundaynightsingles.wordpress.com,False
539512017540087808,https://twitter.com/mylesgoldmanma/status/539512017540087808,Mon Dec 01 20:11:03 +0000 2014,2014-12-01 20:11:03+00:00,mylesgoldmanma,.@GWPeterK Since Facilities is cutting the power to #GWU dorms this week right before Finals can we all study at your house?,original,,GWU,,,1,,,,en,,,0,,,,"<a href=""http://twitter.com"" rel=""nofollow"">Twitter Web Client</a>",841910318,Sun Sep 23 15:32:58 +0000 2012,False,"Comms professional @GolinGlobal, #GWU & @SMPAGWU alum, Detail-oriented Storyteller, healthcare policy, MA native in DC, Boston sports fan",1589,238,736,19,,Myles Goldman,3463,Eastern Time (US & Canada),,False
539524105666834433,https://twitter.com/GWRHA/status/539524105666834433,Mon Dec 01 20:59:05 +0000 2014,2014-12-01 20:59:05+00:00,GWRHA,"Heads up, #GWU: there will be a power outage in City Hall tonight from 10 PM to 6 AM. @gelmanlibrary is open 24 hrs.",original,,GWU,,,0,,,,en,,,0,,,,"<a href=""http://twitter.com"" rel=""nofollow"">Twitter Web Client</a>",73314686,Fri Sep 11 05:08:42 +0000 2009,False,Striving to improve residence life at The George Washington University,581,1237,756,20,"Washington, DC",The GW RHA,1735,Eastern Time (US & Canada),http://www.gwrha.com,False
539546968042000384,https://twitter.com/Rosserator/status/539546968042000384,Mon Dec 01 22:29:56 +0000 2014,2014-12-01 22:29:56+00:00,Rosserator,"If life was a music video,I would put on Taylor Swift in Gelman &amp; everybody would get up on their desks in a spectacular choreographed dance",original,,,,,4,,,,en,,,0,,,,"<a href=""http://twitter.com"" rel=""nofollow"">Twitter Web Client</a>",32743228,Sat Apr 18 02:39:19 +0000 2009,False,"Trying to answer complex political questions in 280 characters or less. Retweets ≠ endorsements. Former: @HillaryforOH, @GWtweets, @USUN, @StateDept",68157,780,746,13,Washington D.C,Ross,21464,Eastern Time (US & Canada),https://www.instagram.com/ross_rattanasena/,False
539547876691816448,https://twitter.com/Rosserator/status/539547876691816448,Mon Dec 01 22:33:32 +0000 2014,2014-12-01 22:33:32+00:00,Rosserator,"@gelmanlibrary this is where you put on ""Shake it Off"". yes? yes",reply,,,,,0,gelmanlibrary,539547723293548545,9710852,en,,,0,,,,"<a href=""http://twitter.com"" rel=""nofollow"">Twitter Web Client</a>",32743228,Sat Apr 18 02:39:19 +0000 2009,False,"Trying to answer complex political questions in 280 characters or less. Retweets ≠ endorsements. Former: @HillaryforOH, @GWtweets, @USUN, @StateDept",68157,780,746,13,Washington D.C,Ross,21464,Eastern Time (US & Canada),https://www.instagram.com/ross_rattanasena/,False
539974143710855168,https://twitter.com/dcwater/status/539974143710855168,Wed Dec 03 02:47:22 +0000 2014,2014-12-03 02:47:22+00:00,dcwater,"@gelmanlibrary If it helps, we'll only be working on the main for a day. We only reserved the parking spots through Thursday.",reply,,,,,0,gelmanlibrary,539915742532337664,9710852,en,,,2,,,,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>",111113061,Wed Feb 03 21:20:04 +0000 2010,False,We are DC Water. And water is life. Tweets not consistently monitored from 9 p.m. to 7 a.m. or on weekends. Please call 202-612-3400 for assistance after hours.,3859,15894,562,577,Washington DC,DC Water,24728,Eastern Time (US & Canada),http://www.dcwater.com,True
540001321206947840,https://twitter.com/evdefrancesco/status/540001321206947840,Wed Dec 03 04:35:22 +0000 2014,2014-12-03 04:35:22+00:00,evdefrancesco,"How not okay would it be to order food to gelman?  asking for a friend.  (also, need a friend to come eat food with me in gelman)",original,,,,,1,,,,en,,,0,,,,"<a href=""http://twitter.com"" rel=""nofollow"">Twitter Web Client</a>",2426347224,Thu Apr 03 23:54:58 +0000 2014,False,I like language and brain stuff,2211,89,193,3,"London, UK | DC, USA",Evan DeFrancesco,1862,Atlantic Time (Canada),,False
540096498688876544,https://twitter.com/JLesserRoy/status/540096498688876544,Wed Dec 03 10:53:34 +0000 2014,2014-12-03 10:53:34+00:00,JLesserRoy,"early mornings with a smoothie, some rousing choral tunage, and @gelmanlibrary or bae, as I call it now",original,,,,,0,,,,en,,,0,,,,"<a href=""http://twitter.com"" rel=""nofollow"">Twitter Web Client</a>",1152509238,Wed Feb 06 01:10:55 +0000 2013,False,"MENA @CivCenter. MENA, millennial tropes, feminism, cats, downfall of society, etc. (all opinions my own, retweets not endorsements, yada yada yada)",3761,216,623,2,"Brooklyn, NY",JLesserRoy,4101,Eastern Time (US & Canada),,False
541095447260315649,https://twitter.com/AriMassefski/status/541095447260315649,Sat Dec 06 05:03:02 +0000 2014,2014-12-06 05:03:02+00:00,AriMassefski,Follow @kymadds for live updates on @GWRHA's GW-Opoly game. Zac has bought @gelmanlibrary and @ABlinkyyy owns HOVA. #GWU,original,,GWU,,,2,,,,en,,,0,,,,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>",454575344,Wed Jan 04 04:25:48 +0000 2012,False,Life isn't meant to be lived in one place. @aravainstitute | @SMPAGWU #GWU '15 ~~~~~~ (but tweets are my own) ~~~~~~,19901,967,504,14,"Boston, MA",Ari Massefski,10066,Central Time (US & Canada),https://www.facebook.com/ari.massefski,False
541973620327989248,https://twitter.com/GWPeterK/status/541973620327989248,Mon Dec 08 15:12:35 +0000 2014,2014-12-08 15:12:35+00:00,GWPeterK,Lets see if @gelmanlibrary can address it. “@eberns: we all found it odd they could schd a meeting like that in the library during finals”,reply,,,,,1,eberns,541793933031133185,24580091,en,,,0,,,,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>",259795124,Wed Mar 02 16:24:11 +0000 2011,False,Vice Provost & Dean of Student Affairs at #GWU. Adjunct Professor & 3x GW Alum interested in #DC #HigherEd #College & #SAChat Instagram: @GWPeterK,14325,9622,7223,298,"Washington, DC",Peter Konwerski,58832,Eastern Time (US & Canada),http://students.gwu.edu,False
542047974885687296,https://twitter.com/ChristineSisto/status/542047974885687296,Mon Dec 08 20:08:02 +0000 2014,2014-12-08 20:08:02+00:00,ChristineSisto,@StudentLiaison @gelmanlibrary The action of students somberly walking around?,reply,,,,,0,StudentLiaison,542046586650787840,2805651283,en,,,0,,,,"<a href=""http://twitter.com"" rel=""nofollow"">Twitter Web Client</a>",100165378,Tue Dec 29 07:27:27 +0000 2009,False,@BrooklynLaw student. Writer @JudicialWatch. @NRO & G-Dubs alumni. The Last Brooklyn Dodgers Fan.,1064,944,1782,32,"Bay Ridge, Brooklyn",Christine Sisto,9996,Atlantic Time (Canada),,False
542451174700376064,https://twitter.com/EcklesLibrary/status/542451174700376064,Tue Dec 09 22:50:12 +0000 2014,2014-12-09 22:50:12+00:00,EcklesLibrary,@gelmanlibrary Great spread! We'll have to swap pics of our Midnight Snacks :),reply,,,,,0,gelmanlibrary,542440168850870273,9710852,en,,,0,,,,"<a href=""http://twitter.com"" rel=""nofollow"">Twitter Web Client</a>",1093738759,Wed Jan 16 01:14:03 +0000 2013,False,The awesome library of the GWU Mount Vernon Campus! http://t.co/65rnAjH1WF,1160,1557,2007,26,GW at the Mount Vernon Campus,EcklesLibrary,5217,Pacific Time (US & Canada),http://library.gwu.edu/eckles/,False
542770112118681600,https://twitter.com/jebriggs38/status/542770112118681600,Wed Dec 10 19:57:33 +0000 2014,2014-12-10 19:57:33+00:00,jebriggs38,"Hey, @gelmanlibrary can we have more hand sanitizer dispensers? Floor lobbies? 4th &amp; 5th floor study rooms?? @StudentLiaison",original,,,,,0,,,,en,,,0,,,,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>",395417189,Fri Oct 21 16:40:13 +0000 2011,False,Compassionately optimistic. Ruthlessly realistic. Opinions are mine,1270,154,493,3,727 | 30231 | 3955 | 305 | 202,Jackie Briggs,3291,Quito,,False
542786489659432960,https://twitter.com/GWPeterK/status/542786489659432960,Wed Dec 10 21:02:38 +0000 2014,2014-12-10 21:02:38+00:00,GWPeterK,Q1: #GWU who is participating in our #GWU #ColonialChat today? Tweet your name and GW affiliation. Let’s discuss how to #destressGW NOW!,original,,GWU GWU ColonialChat destressGW,,,1,,,,en,,,0,,,,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>",259795124,Wed Mar 02 16:24:11 +0000 2011,False,Vice Provost & Dean of Student Affairs at #GWU. Adjunct Professor & 3x GW Alum interested in #DC #HigherEd #College & #SAChat Instagram: @GWPeterK,14325,9622,7223,298,"Washington, DC",Peter Konwerski,58832,Eastern Time (US & Canada),http://students.gwu.edu,False
542789194163437568,https://twitter.com/GWHallmark/status/542789194163437568,Wed Dec 10 21:13:23 +0000 2014,2014-12-10 21:13:23+00:00,GWHallmark,Take study breaks by exercising to de-stress! #ColonialChat,original,,ColonialChat,,,0,,,,en,,,1,,,,"<a href=""http://www.hootsuite.com"" rel=""nofollow"">Hootsuite</a>",349202829,Fri Aug 05 18:40:17 +0000 2011,False,"Starting with Colonial Inauguration right through Grad Week, our team brings new opportunities right to your door.",1067,1412,1730,27,"Washington, D.C.",GWHallmark,2454,Atlantic Time (Canada),http://hallmark.gwu.edu,False
542800065266741249,https://twitter.com/clairenaugust/status/542800065266741249,Wed Dec 10 21:56:34 +0000 2014,2014-12-10 21:56:34+00:00,clairenaugust,@gelmanlibrary What's the best way to do that?  I usually turn my wifi off but if I need Internet for Google docs that doesn't work :/,reply,,,,,0,gelmanlibrary,542795010627088385,9710852,en,,,0,,,,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>",2771297841,Mon Sep 15 17:33:53 +0000 2014,False,"Solar & enviro enthusiast. +climate, energy, waste reduction, biking, & everything crunchy. @GWtweets alum, now supporting US solar companies at @SEIA.",7131,765,2542,38,"Washington, DC",Claire August,2704,,,False
542865590508347393,https://twitter.com/AdamCZ/status/542865590508347393,Thu Dec 11 02:16:57 +0000 2014,2014-12-11 02:16:57+00:00,AdamCZ,"@gelmanlibrary Hey there, who can I contact about the possibility of setting up a free snack stand since Robin is out till Dec 15th?",original,,,,,0,gelmanlibrary,,9710852,en,,,0,,,,"<a href=""http://twitter.com"" rel=""nofollow"">Twitter Web Client</a>",1665812936,Mon Aug 12 19:08:20 +0000 2013,False,World News and @Arsenal | Revenue Operations Team @Yext,25003,411,455,6,NYC • London • Dar,Adam Cespedes,5448,Eastern Time (US & Canada),http://www.instagram.com/adamcz,False
543124512540463106,https://twitter.com/jordfarley/status/543124512540463106,Thu Dec 11 19:25:49 +0000 2014,2014-12-11 19:25:49+00:00,jordfarley,it is freezing in gelman,original,,,,,0,,,,en,,,0,,,,"<a href=""http://twitter.com"" rel=""nofollow"">Twitter Web Client</a>",255582926,Mon Feb 21 17:21:36 +0000 2011,False,MGMT 4 @JRNelsonMusic + @madnapmusic | PR @eatbakedgoods 📧: jordan@eatmorebakedgoods.com,26362,1415,1104,27,"Brooklyn, NY",Jordan Farley,16782,Eastern Time (US & Canada),http://eatmorebakedgoods.com/,False
543177135855501312,https://twitter.com/jordfarley/status/543177135855501312,Thu Dec 11 22:54:55 +0000 2014,2014-12-11 22:54:55+00:00,jordfarley,@gelmanlibrary @GWUFS haha kind of sad that I'm still on the 5th floor three hours later,reply,,,,,0,gelmanlibrary,543176964082008065,9710852,en,,,0,,,,"<a href=""http://twitter.com"" rel=""nofollow"">Twitter Web Client</a>",255582926,Mon Feb 21 17:21:36 +0000 2011,False,MGMT 4 @JRNelsonMusic + @madnapmusic | PR @eatbakedgoods 📧: jordan@eatmorebakedgoods.com,26362,1415,1104,27,"Brooklyn, NY",Jordan Farley,16782,Eastern Time (US & Canada),http://eatmorebakedgoods.com/,False
544558163207667712,https://twitter.com/charliefrattini/status/544558163207667712,Mon Dec 15 18:22:38 +0000 2014,2014-12-15 18:22:38+00:00,charliefrattini,"2 the people in rm402 @gelmanlibrary mking an ungodly amnt of noise while others r tryng 2 study,b considerate plz,we r all in the same boat",original,,,,,1,,,,en,,,0,,,,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>",392407435,Mon Oct 17 00:17:42 +0000 2011,False,GWU ESIA '15 | Loughborough U '16 | Intl Relations Lacrosse #3 #42 IG : charlie_frattini,675,198,212,0,DC | NY | UK,Charlie Frattini,1268,Eastern Time (US & Canada),,False
544996993899438082,https://twitter.com/danielle_apfel/status/544996993899438082,Tue Dec 16 23:26:23 +0000 2014,2014-12-16 23:26:23+00:00,danielle_apfel,Just passed Gelman for the first time in two weeks without going inside #wow #finalsfree,original,,wow finalsfree,,,2,,,,en,,,0,,,,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>",799355508,Mon Sep 03 01:10:38 +0000 2012,False,,2409,149,215,0,,Danielle,1546,Eastern Time (US & Canada),,False
545751061634756609,https://twitter.com/Give_Em_Bell/status/545751061634756609,Fri Dec 19 01:22:47 +0000 2014,2014-12-19 01:22:47+00:00,Give_Em_Bell,@gelmanlibrary fyi so far 3 desktops that I've been at have either shut off unexpectedly or have had the wifi drop and not come back #bruh,original,,bruh,,,0,gelmanlibrary,,9710852,en,,,0,,,,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>",155768883,Tue Jun 15 01:37:00 +0000 2010,False,"Graduated from The George Washington University, now I work with former NFL Players. Here to eat mozzarella sticks and make people laugh.",19130,1494,1791,7,Washington D.C,Kate Bell,31244,Atlantic Time (Canada),,False
546855127559454720,https://twitter.com/apothetachi/status/546855127559454720,Mon Dec 22 02:29:57 +0000 2014,2014-12-22 02:29:57+00:00,apothetachi,@GWUArchives @gelmanlibrary Lloyd Elliott received national recognition in APO in 1967. Do you have any additional info on his involvement?,original,,,,,0,GWUSpecColl,,309849457,en,,,0,,,,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>",223493438,Mon Dec 06 15:05:55 +0000 2010,False,"We're a gender-inclusive national service fraternity serving the George Washington University community and the greater Washington, DC area. #LFS",150,413,320,6,"Washington, DC",APO Theta Chi,778,Eastern Time (US & Canada),http://www.apogwu.com,False
553167121040289792,https://twitter.com/dysphoricdad/status/553167121040289792,Thu Jan 08 12:31:33 +0000 2015,2015-01-08 12:31:33+00:00,dysphoricdad,@GWPeterK @gelmanlibrary is there a fax machine on campus for students?,original,,,,,0,GWPeterK,,259795124,en,,,0,,,,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>",495127910,Fri Feb 17 16:41:40 +0000 2012,False,{They/them/theirs},9708,513,952,4,,E Feinman,2750,Pacific Time (US & Canada),,False
555769227391827970,https://twitter.com/gelmanlibrary/status/555769227391827970,Thu Jan 15 16:51:24 +0000 2015,2015-01-15 16:51:24+00:00,gelmanlibrary,"Congratulations to @CelesteAguzino on having her paper published in the academic journal, Student Pulse. http://t.co/f1lh5bovLj",original,,,,http://www.studentpulse.com/articles/948/examining-chris-christies-use-of-hurricane-sandy-in-new-jerseys-gubernatorial-elections,0,,,,en,,False,1,,,,"<a href=""http://twitter.com"" rel=""nofollow"">Twitter Web Client</a>",9710852,Fri Oct 26 14:31:42 +0000 2007,False,The heart of the George Washington University,329,4025,2622,99,"Foggy Bottom, Washington, DC",gelmanlibrary,5394,Eastern Time (US & Canada),http://library.gwu.edu/,False
557606141124153345,https://twitter.com/lizsetto/status/557606141124153345,Tue Jan 20 18:30:38 +0000 2015,2015-01-20 18:30:38+00:00,lizsetto,@gelmanlibrary NO WAY THIS IS SO COOL! Geeking out unbelievably hard right now.,reply,,,,,0,gelmanlibrary,557602170833739776,9710852,en,,,0,,,,"<a href=""http://twitter.com/#!/download/ipad"" rel=""nofollow"">Twitter for iPad</a>",848710944,Thu Sep 27 05:37:12 +0000 2012,False,"Librarian, homemaker, friend of animals. 🌈✨",5133,490,640,15,"Somerville, MA",Liz Settoducato,2565,Pacific Time (US & Canada),,False
558704312709558273,https://twitter.com/lizsetto/status/558704312709558273,Fri Jan 23 19:14:23 +0000 2015,2015-01-23 19:14:23+00:00,lizsetto,"Thanks for the digital sign,@gelmanlibrary! Learn more &amp; then sign up for #3WeeksOfGeek at http://t.co/hytwTvfvuh! http://t.co/JtBURjs6aZ",original,,3WeeksOfGeek,https://twitter.com/LizSetto/status/558704312709558273/photo/1,http://fanpilgrimage.wordpress.com,1,,,,en,,False,1,,,,"<a href=""http://www.apple.com"" rel=""nofollow"">iOS</a>",848710944,Thu Sep 27 05:37:12 +0000 2012,False,"Librarian, homemaker, friend of animals. 🌈✨",5133,490,640,15,"Somerville, MA",Liz Settoducato,2565,Pacific Time (US & Canada),,False
